Genus,Trait_group,Trait,Trait_affinity
Matrioptila,Feed_prim_abbrev,HB,1
Matrioptila,Female_disp_abbrev,Low,1
Matrioptila,Habit_prim,Clinger,1
Matrioptila,Max_body_size_abbrev,Small,1
Matrioptila,Resp_abbrev,Tegument,1
Matrioptila,Rheophily_abbrev,eros,1
Matrioptila,Thermal_pref,Cold-cool eurythermal (0-15 C),0.6
Matrioptila,Thermal_pref,Cool-warm eurythermal (5-30 C),0.4
Matrioptila,Voltinism_abbrev,Univoltine,1
Matus,Emerge_season_1,Spring,1
Matus,Emerge_season_2,Summer,1
Matus,Feed_prim_abbrev,PR,1
Matus,Habit_prim,Swimmer,1
Matus,Max_body_size_abbrev,Medium,0.142857143
Matus,Max_body_size_abbrev,Small,0.857142857
Matus,Resp_abbrev,Tegument,1
Matus,Rheophily_abbrev,depo,1
Matus,Voltinism_abbrev,Univoltine,1
Mayatrichia,AdultFlyingStrength_abbrev,Weak,1
Mayatrichia,Emerge_season_1,Spring,0.4
Mayatrichia,Emerge_season_1,Summer,0.6
Mayatrichia,Emerge_season_2,Fall,0.857142857
Mayatrichia,Emerge_season_2,Summer,0.142857143
Mayatrichia,Emerge_synch_abbrev,Well,1
Mayatrichia,Feed_prim_abbrev,HB,1
Mayatrichia,Female_disp_abbrev,High,1
Mayatrichia,Habit_prim,Clinger,1
Mayatrichia,Max_body_size_abbrev,Small,1
Mayatrichia,Resp_abbrev,Tegument,1
Mayatrichia,Rheophily_abbrev,eros,1
Mayatrichia,Thermal_pref,Cold-cool eurythermal (0-15 C),0.166666667
Mayatrichia,Thermal_pref,Cool-warm eurythermal (5-30 C),0.166666667
Mayatrichia,Thermal_pref,Warm eurythermal (15-30 C),0.666666667
Mayatrichia,Voltinism_abbrev,Univoltine,1
Mayetiola,Emerge_season_1,Spring,1
Mayetiola,Emerge_synch_abbrev,Poorly,1
Mayetiola,Voltinism_abbrev,Univoltine,1
Megadytes,Feed_prim_abbrev,PR,1
Megadytes,Habit_prim,Swimmer,1
Megadytes,Habit_sec,Climber,1
Megaleuctra,Emerge_season_1,Spring,1
Megaleuctra,Emerge_season_2,Summer,1
Megaleuctra,Feed_prim_abbrev,SH,1
Megaleuctra,Habit_prim,Sprawler,1
Megaleuctra,Max_body_size_abbrev,Large,1
Megaleuctra,Rheophily_abbrev,depo,1
Megarcys,AdultFlyingStrength_abbrev,Weak,1
Megarcys,Emerge_season_1,Spring,0.6
Megarcys,Emerge_season_1,Summer,0.2
Megarcys,Emerge_season_1,Winter,0.2
Megarcys,Emerge_season_2,Fall,0.25
Megarcys,Emerge_season_2,Summer,0.75
Megarcys,Emerge_synch_abbrev,Well,1
Megarcys,Feed_prim_abbrev,PR,1
Megarcys,Female_disp_abbrev,Low,1
Megarcys,Habit_prim,Clinger,1
Megarcys,Max_body_size_abbrev,Large,1
Megarcys,Resp_abbrev,Gills,1
Megarcys,Rheophily_abbrev,eros,1
Megarcys,Thermal_pref,Cold-cool eurythermal (0-15 C),0.666666667
Megarcys,Thermal_pref,Cool-warm eurythermal (5-30 C),0.333333333
Megarcys,Voltinism_abbrev,Univoltine,1
Megaselia,Habit_prim,Crawler,1
Megaselia,Max_body_size_abbrev,Small,1
Megaselia,Resp_abbrev,Plastron_spiracle,1
Megaselia,Thermal_pref,Warm eurythermal (15-30 C),1
Megistocera,AdultFlyingStrength_abbrev,Weak,1
Megistocera,Feed_prim_abbrev,SH,1
Megistocera,Habit_prim,Burrower,1
Megistocera,Max_body_size_abbrev,Small,1
Megistocera,Rheophily_abbrev,depo,1
Megistocera,Thermal_pref,Warm eurythermal (15-30 C),1
Megistocera,Voltinism_abbrev,Bi_multivoltine,1
Meringodixa,Feed_prim_abbrev,CG,1
Meringodixa,Habit_prim,Swimmer,1
Meringodixa,Habit_sec,Climber,1
Meringodixa,Thermal_pref,Cold-cool eurythermal (0-15 C),1
Merragata,Feed_prim_abbrev,PR,1
Merragata,Habit_prim,Skater,1
Merragata,Habit_sec,Climber,1
Merragata,Max_body_size_abbrev,Small,1
Merragata,Voltinism_abbrev,Bi_multivoltine,1
Mesocapnia,AdultFlyingStrength_abbrev,Strong,0.5
Mesocapnia,AdultFlyingStrength_abbrev,Weak,0.5
Mesocapnia,Emerge_season_1,Fall,0.2
Mesocapnia,Emerge_season_1,Spring,0.142857143
Mesocapnia,Emerge_season_1,Summer,0.257142857
Mesocapnia,Emerge_season_1,Winter,0.4
Mesocapnia,Emerge_season_2,Fall,0.228571429
Mesocapnia,Emerge_season_2,Spring,0.514285714
Mesocapnia,Emerge_season_2,Summer,0.171428571
Mesocapnia,Emerge_season_2,Winter,0.085714286
Mesocapnia,Emerge_synch_abbrev,Well,1
Mesocapnia,Feed_prim_abbrev,SH,1
Mesocapnia,Female_disp_abbrev,Low,1
Mesocapnia,Habit_prim,Sprawler,1
Mesocapnia,Max_body_size_abbrev,Small,1
Mesocapnia,Resp_abbrev,Tegument,1
Mesocapnia,Rheophily_abbrev,depo_eros,1
Mesocapnia,Thermal_pref,Cold-cool eurythermal (0-15 C),0.666666667
Mesocapnia,Thermal_pref,Cool-warm eurythermal (5-30 C),0.333333333
Mesocapnia,Voltinism_abbrev,Univoltine,1
Mesocricotopus,Feed_prim_abbrev,CG,1
Mesocricotopus,Habit_prim,Burrower,0.5
Mesocricotopus,Habit_prim,Sprawler,0.5
Mesocricotopus,Max_body_size_abbrev,Small,1
Mesocricotopus,Rheophily_abbrev,depo,1
Mesosmittia,AdultFlyingStrength_abbrev,Strong,1
Mesosmittia,Feed_prim_abbrev,CG,1
Mesosmittia,Habit_prim,Sprawler,1
Mesosmittia,Max_body_size_abbrev,Small,1
Mesosmittia,Resp_abbrev,Tegument,1
Mesosmittia,Voltinism_abbrev,Bi_multivoltine,1
Mesovelia,AdultFlyingStrength_abbrev,Weak,1
Mesovelia,Emerge_season_1,Spring,1
Mesovelia,Emerge_season_2,Summer,1
Mesovelia,Emerge_synch_abbrev,Well,1
Mesovelia,Feed_prim_abbrev,PR,1
Mesovelia,Habit_prim,Skater,1
Mesovelia,Habit_sec,Climber,1
Mesovelia,Max_body_size_abbrev,Small,1
Mesovelia,Rheophily_abbrev,depo,1
Mesovelia,Thermal_pref,Warm eurythermal (15-30 C),1
Mesovelia,Voltinism_abbrev,Bi_multivoltine,1
Metachela,Feed_prim_abbrev,CG,0.5
Metachela,Feed_prim_abbrev,PR,0.5
Metachela,Habit_prim,Sprawler,1
Metachela,Habit_sec,Burrower,1
Metachela,Thermal_pref,Warm eurythermal (15-30 C),1
Metachela,Voltinism_abbrev,Univoltine,1
Metacnephia,AdultFlyingStrength_abbrev,Strong,1
Metacnephia,Emerge_synch_abbrev,Well,1
Metacnephia,Feed_prim_abbrev,CF,1
Metacnephia,Female_disp_abbrev,Low,1
Metacnephia,Habit_prim,Clinger,1
Metacnephia,Max_body_size_abbrev,Small,1
Metacnephia,Resp_abbrev,Tegument,1
Metacnephia,Rheophily_abbrev,eros,1
Metacnephia,Voltinism_abbrev,Bi_multivoltine,1
Metretopus,Emerge_season_1,Summer,1
Metretopus,Habit_prim,Swimmer,1
Metretopus,Habit_sec,Clinger,1
Metretopus,Max_body_size_abbrev,Medium,1
Metretopus,Resp_abbrev,Gills,1
Metretopus,Rheophily_abbrev,depo,0.666666667
Metretopus,Rheophily_abbrev,eros,0.333333333
Metretopus,Thermal_pref,Cold-cool eurythermal (0-15 C),1
Metrichia,Feed_prim_abbrev,HB,1
Metrichia,Habit_prim,Clinger,1
Metrichia,Max_body_size_abbrev,Small,1
Metrichia,Resp_abbrev,Tegument,1
Metrichia,Voltinism_abbrev,Bi_multivoltine,1
Metriocnemus,Emerge_season_1,Spring,0.5
Metriocnemus,Emerge_season_1,Winter,0.5
Metriocnemus,Emerge_season_2,Fall,0.5
Metriocnemus,Emerge_season_2,Summer,0.5
Metriocnemus,Feed_mode_sec,PR,1
Metriocnemus,Feed_prim_abbrev,CG,1
Metriocnemus,Habit_prim,Burrower,1
Metriocnemus,Habit_sec,Sprawler,1
Metriocnemus,Max_body_size_abbrev,Small,1
Metriocnemus,Rheophily_abbrev,depo,0.5
Metriocnemus,Rheophily_abbrev,depo_eros,0.5
Metriocnemus,Thermal_pref,Cold-cool eurythermal (0-15 C),0.333333333
Metriocnemus,Thermal_pref,Cool-warm eurythermal (5-30 C),0.666666667
Metriocnemus,Voltinism_abbrev,Univoltine,1
Metrobates,AdultFlyingStrength_abbrev,Weak,1
Metrobates,Emerge_season_1,Summer,1
Metrobates,Emerge_season_2,Fall,1
Metrobates,Emerge_synch_abbrev,Well,1
Metrobates,Feed_prim_abbrev,PR,1
Metrobates,Female_disp_abbrev,Low,1
Metrobates,Habit_prim,Skater,1
Metrobates,Habit_sec,Swimmer,1
Metrobates,Max_body_size_abbrev,Small,1
Metrobates,Resp_abbrev,Plastron_spiracle,1
Metrobates,Rheophily_abbrev,depo_eros,0.75
Metrobates,Rheophily_abbrev,eros,0.25
Metrobates,Thermal_pref,Cool-warm eurythermal (5-30 C),1
Metrobates,Voltinism_abbrev,Univoltine,1
Miathyria,AdultFlyingStrength_abbrev,Strong,1
Miathyria,Emerge_season_1,Spring,1
Miathyria,Emerge_season_2,Fall,0.75
Miathyria,Emerge_season_2,Spring,0.25
Miathyria,Rheophily_abbrev,depo,1
Miathyria,Thermal_pref,Cool-warm eurythermal (5-30 C),1
Micracanthia,Feed_prim_abbrev,PR,1
Micracanthia,Habit_prim,Climber,1
Micracanthia,Max_body_size_abbrev,Small,1
Micracanthia,Rheophily_abbrev,depo,0.5
Micracanthia,Rheophily_abbrev,depo_eros,0.5
Micracanthia,Thermal_pref,Cold-cool eurythermal (0-15 C),1
Micrasema,AdultFlyingStrength_abbrev,Weak,1
Micrasema,Emerge_season_1,Spring,0.685714286
Micrasema,Emerge_season_1,Summer,0.314285714
Micrasema,Emerge_season_2,Fall,0.08
Micrasema,Emerge_season_2,Spring,0.4
Micrasema,Emerge_season_2,Summer,0.52
Micrasema,Emerge_synch_abbrev,Well,1
Micrasema,Feed_mode_sec,CG,1
Micrasema,Feed_prim_abbrev,CF,0.133333333
Micrasema,Feed_prim_abbrev,HB,0.4
Micrasema,Feed_prim_abbrev,SH,0.466666667
Micrasema,Female_disp_abbrev,Low,1
Micrasema,Habit_prim,Clinger,1
Micrasema,Habit_sec,Sprawler,1
Micrasema,Max_body_size_abbrev,Medium,0.1
Micrasema,Max_body_size_abbrev,Small,0.9
Micrasema,Resp_abbrev,Gills,0.571428571
Micrasema,Resp_abbrev,Tegument,0.428571429
Micrasema,Rheophily_abbrev,eros,1
Micrasema,Thermal_pref,Cold-cool eurythermal (0-15 C),0.444444444
Micrasema,Thermal_pref,Cool-warm eurythermal (5-30 C),0.222222222
Micrasema,Thermal_pref,Warm eurythermal (15-30 C),0.333333333
Micrasema,Voltinism_abbrev,Semivoltine,0.285714286
Micrasema,Voltinism_abbrev,Univoltine,0.714285714
Microchironomus,Emerge_season_1,Spring,1
Microchironomus,Emerge_season_2,Fall,1
Microchironomus,Feed_prim_abbrev,CG,1
Microchironomus,Habit_prim,Burrower,1
Microchironomus,Rheophily_abbrev,depo_eros,1
Microchironomus,Thermal_pref,Cool-warm eurythermal (5-30 C),0.5
Microchironomus,Thermal_pref,Warm eurythermal (15-30 C),0.5
Microchironomus,Voltinism_abbrev,Semivoltine,1
Microcricotopus,AdultFlyingStrength_abbrev,Strong,1
Microcricotopus,Feed_prim_abbrev,CG,0.333333333
Microcricotopus,Feed_prim_abbrev,PR,0.666666667
Microcricotopus,Habit_prim,Sprawler,1
Microcricotopus,Max_body_size_abbrev,Small,1
Microcricotopus,Resp_abbrev,Tegument,1
Microcricotopus,Rheophily_abbrev,depo_eros,1
Microcricotopus,Voltinism_abbrev,Bi_multivoltine,1
Microcylloepus,AdultFlyingStrength_abbrev,Strong,0.25
Microcylloepus,AdultFlyingStrength_abbrev,Weak,0.75
Microcylloepus,Emerge_season_1,Summer,1
Microcylloepus,Emerge_synch_abbrev,Poorly,1
Microcylloepus,Feed_prim_abbrev,CG,0.777777778
Microcylloepus,Feed_prim_abbrev,HB,0.111111111
Microcylloepus,Feed_prim_abbrev,PR,0.111111111
Microcylloepus,Female_disp_abbrev,High,1
Microcylloepus,Habit_prim,Clinger,1
Microcylloepus,Habit_sec,Climber,1
Microcylloepus,Max_body_size_abbrev,Small,1
Microcylloepus,Resp_abbrev,Gills,0.2
Microcylloepus,Resp_abbrev,Tegument,0.8
Microcylloepus,Rheophily_abbrev,depo_eros,1
Microcylloepus,Thermal_pref,Cold-cool eurythermal (0-15 C),0.25
Microcylloepus,Thermal_pref,Warm eurythermal (15-30 C),0.75
Microcylloepus,Voltinism_abbrev,Semivoltine,0.666666667
Microcylloepus,Voltinism_abbrev,Univoltine,0.333333333
Micropsectra,AdultFlyingStrength_abbrev,Strong,1
Micropsectra,Emerge_season_1,Spring,0.5
Micropsectra,Emerge_season_1,Summer,0.25
Micropsectra,Emerge_season_1,Winter,0.25
Micropsectra,Emerge_season_2,Fall,0.4
Micropsectra,Emerge_season_2,Spring,0.2
Micropsectra,Emerge_season_2,Summer,0.4
Micropsectra,Feed_prim_abbrev,CG,1
Micropsectra,Habit_prim,Climber,1
Micropsectra,Habit_sec,Sprawler,1
Micropsectra,Max_body_size_abbrev,Small,1
Micropsectra,Resp_abbrev,Tegument,1
Micropsectra,Rheophily_abbrev,depo,0.25
Micropsectra,Rheophily_abbrev,depo_eros,0.375
Micropsectra,Rheophily_abbrev,eros,0.375
Micropsectra,Thermal_pref,Cool-warm eurythermal (5-30 C),0.666666667
Micropsectra,Thermal_pref,Warm eurythermal (15-30 C),0.333333333
Micropsectra,Voltinism_abbrev,Bi_multivoltine,0.666666667
Micropsectra,Voltinism_abbrev,Semivoltine,0.111111111
Micropsectra,Voltinism_abbrev,Univoltine,0.222222222
Microtendipes,Emerge_season_1,Winter,1
Microtendipes,Feed_mode_sec,CG,1
Microtendipes,Feed_prim_abbrev,CF,0.666666667
Microtendipes,Feed_prim_abbrev,CG,0.333333333
Microtendipes,Habit_prim,Clinger,1
Microtendipes,Max_body_size_abbrev,Small,1
Microtendipes,Resp_abbrev,Tegument,1
Microtendipes,Rheophily_abbrev,eros,1
Microtendipes,Thermal_pref,Cool-warm eurythermal (5-30 C),0.5
Microtendipes,Thermal_pref,Warm eurythermal (15-30 C),0.5
Microtendipes,Voltinism_abbrev,Bi_multivoltine,1
Microvelia,AdultFlyingStrength_abbrev,Weak,1
Microvelia,Emerge_synch_abbrev,Well,1
Microvelia,Feed_prim_abbrev,PR,1
Microvelia,Female_disp_abbrev,Low,1
Microvelia,Habit_prim,Skater,0.75
Microvelia,Habit_prim,Swimmer,0.25
Microvelia,Max_body_size_abbrev,Small,1
Microvelia,Resp_abbrev,Plastron_spiracle,1
Microvelia,Rheophily_abbrev,depo,1
Microvelia,Thermal_pref,Cool-warm eurythermal (5-30 C),0.333333333
Microvelia,Thermal_pref,Warm eurythermal (15-30 C),0.666666667
Microvelia,Voltinism_abbrev,Bi_multivoltine,1
Mochlonyx,Emerge_season_1,Spring,1
Mochlonyx,Emerge_season_2,Summer,1
Mochlonyx,Feed_prim_abbrev,PR,1
Mochlonyx,Habit_prim,Sprawler,1
Mochlonyx,Resp_abbrev,Plastron_spiracle,1
Mochlonyx,Voltinism_abbrev,Univoltine,1
Molanna,AdultFlyingStrength_abbrev,Weak,1
Molanna,Emerge_synch_abbrev,Poorly,1
Molanna,Feed_prim_abbrev,HB,1
Molanna,Female_disp_abbrev,Low,1
Molanna,Habit_prim,Sprawler,1
Molanna,Max_body_size_abbrev,Large,0.666666667
Molanna,Max_body_size_abbrev,Medium,0.333333333
Molanna,Resp_abbrev,Gills,1
Molanna,Rheophily_abbrev,depo,1
Molanna,Thermal_pref,Cold-cool eurythermal (0-15 C),0.25
Molanna,Thermal_pref,Cool-warm eurythermal (5-30 C),0.75
Molanna,Voltinism_abbrev,Univoltine,1
Molannodes,AdultFlyingStrength_abbrev,Weak,1
Molannodes,Emerge_synch_abbrev,Poorly,1
Molannodes,Feed_prim_abbrev,CG,0.5
Molannodes,Feed_prim_abbrev,HB,0.5
Molannodes,Habit_prim,Sprawler,1
Molannodes,Max_body_size_abbrev,Medium,1
Molannodes,Resp_abbrev,Gills,1
Molannodes,Rheophily_abbrev,depo,1
Molophilus,AdultFlyingStrength_abbrev,Weak,1
Molophilus,Emerge_synch_abbrev,Poorly,1
Molophilus,Feed_prim_abbrev,SH,1
Molophilus,Female_disp_abbrev,Low,1
Molophilus,Habit_prim,Burrower,1
Molophilus,Max_body_size_abbrev,Medium,1
Molophilus,Resp_abbrev,Gills,1
Molophilus,Rheophily_abbrev,depo_eros,1
Molophilus,Voltinism_abbrev,Univoltine,1
Monodiamesa,Emerge_season_1,Summer,1
Monodiamesa,Feed_prim_abbrev,CG,1
Monodiamesa,Habit_prim,Sprawler,1
Monodiamesa,Rheophily_abbrev,eros,1
Monodiamesa,Thermal_pref,Cold-cool eurythermal (0-15 C),1
Monohelea,AdultFlyingStrength_abbrev,Weak,1
Monohelea,Emerge_synch_abbrev,Poorly,1
Monohelea,Feed_prim_abbrev,PR,1
Monohelea,Female_disp_abbrev,Low,1
Monohelea,Habit_prim,Sprawler,1
Monohelea,Max_body_size_abbrev,Small,1
Monohelea,Resp_abbrev,Tegument,1
Monohelea,Rheophily_abbrev,depo_eros,1
Monohelea,Voltinism_abbrev,Univoltine,1
Monopelopia,Emerge_season_1,Spring,0.5
Monopelopia,Emerge_season_1,Winter,0.5
Monopelopia,Emerge_season_2,Fall,0.5
Monopelopia,Emerge_season_2,Summer,0.5
Monopelopia,Feed_prim_abbrev,PR,1
Monopelopia,Habit_prim,Sprawler,1
Monopelopia,Rheophily_abbrev,depo,1
Monopelopia,Thermal_pref,Cool-warm eurythermal (5-30 C),0.5
Monopelopia,Thermal_pref,Warm eurythermal (15-30 C),0.5
Moselia,AdultFlyingStrength_abbrev,Weak,1
Moselia,Emerge_season_1,Spring,1
Moselia,Emerge_season_2,Summer,1
Moselia,Emerge_synch_abbrev,Poorly,0.333333333
Moselia,Emerge_synch_abbrev,Well,0.666666667
Moselia,Feed_prim_abbrev,SH,1
Moselia,Female_disp_abbrev,Low,1
Moselia,Habit_prim,Sprawler,1
Moselia,Max_body_size_abbrev,Small,1
Moselia,Resp_abbrev,Tegument,1
Moselia,Rheophily_abbrev,depo_eros,1
Moselia,Thermal_pref,Cold-cool eurythermal (0-15 C),0.25
Moselia,Thermal_pref,Cool-warm eurythermal (5-30 C),0.75
Moselia,Voltinism_abbrev,Univoltine,1
Moselyana,AdultFlyingStrength_abbrev,Weak,1
Moselyana,Emerge_synch_abbrev,Well,1
Moselyana,Feed_prim_abbrev,CG,1
Moselyana,Female_disp_abbrev,Low,1
Moselyana,Habit_prim,Sprawler,1
Moselyana,Max_body_size_abbrev,Medium,0.666666667
Moselyana,Max_body_size_abbrev,Small,0.333333333
Moselyana,Resp_abbrev,Tegument,1
Moselyana,Rheophily_abbrev,eros,1
Moselyana,Thermal_pref,Cold-cool eurythermal (0-15 C),1
Moselyana,Voltinism_abbrev,Univoltine,1
Motschulskium,Feed_prim_abbrev,HB,1
Motschulskium,Habit_prim,Burrower,1
Mystacides,AdultFlyingStrength_abbrev,Strong,0.5
Mystacides,AdultFlyingStrength_abbrev,Weak,0.5
Mystacides,Emerge_season_1,Spring,0.5
Mystacides,Emerge_season_1,Summer,0.5
Mystacides,Emerge_season_2,Fall,0.3
Mystacides,Emerge_season_2,Spring,0.05
Mystacides,Emerge_season_2,Summer,0.65
Mystacides,Emerge_synch_abbrev,Well,1
Mystacides,Feed_mode_sec,CG,0.5
Mystacides,Feed_mode_sec,SH,0.5
Mystacides,Feed_prim_abbrev,CG,0.818181818
Mystacides,Feed_prim_abbrev,SH,0.181818182
Mystacides,Female_disp_abbrev,High,1
Mystacides,Habit_prim,Climber,0.111111111
Mystacides,Habit_prim,Sprawler,0.777777778
Mystacides,Habit_prim,Swimmer,0.111111111
Mystacides,Habit_sec,Climber,1
Mystacides,Max_body_size_abbrev,Large,0.166666667
Mystacides,Max_body_size_abbrev,Medium,0.75
Mystacides,Max_body_size_abbrev,Small,0.083333333
Mystacides,Resp_abbrev,Gills,0.5
Mystacides,Resp_abbrev,Tegument,0.5
Mystacides,Rheophily_abbrev,depo,1
Mystacides,Thermal_pref,Cold-cool eurythermal (0-15 C),0.153846154
Mystacides,Thermal_pref,Cool-warm eurythermal (5-30 C),0.230769231
Mystacides,Thermal_pref,Warm eurythermal (15-30 C),0.615384615
Mystacides,Voltinism_abbrev,Univoltine,1
Namamyia,Feed_prim_abbrev,CG,1
Namamyia,Habit_prim,Sprawler,1
Namamyia,Max_body_size_abbrev,Large,1
Namamyia,Resp_abbrev,Gills,1
Namamyia,Rheophily_abbrev,depo,0.5
Namamyia,Rheophily_abbrev,depo_eros,0.5
Namamyia,Thermal_pref,Cold-cool eurythermal (0-15 C),1
Nanocladius,AdultFlyingStrength_abbrev,Strong,1
Nanocladius,Emerge_season_1,Fall,0.5
Nanocladius,Emerge_season_1,Winter,0.5
Nanocladius,Emerge_season_2,Fall,1
Nanocladius,Feed_prim_abbrev,CG,1
Nanocladius,Habit_prim,Sprawler,1
Nanocladius,Max_body_size_abbrev,Small,1
Nanocladius,Resp_abbrev,Tegument,1
Nanocladius,Rheophily_abbrev,depo,1
Nanocladius,Thermal_pref,Warm eurythermal (15-30 C),1
Nanocladius,Voltinism_abbrev,Bi_multivoltine,0.333333333
Nanocladius,Voltinism_abbrev,Univoltine,0.666666667
Narpus,Feed_prim_abbrev,CG,1
Narpus,Habit_prim,Clinger,1
Narpus,Max_body_size_abbrev,Small,1
Narpus,Resp_abbrev,Gills,1
Narpus,Rheophily_abbrev,eros,1
Narpus,Thermal_pref,Cold-cool eurythermal (0-15 C),1
Narpus,Voltinism_abbrev,Semivoltine,1
Nasiaeschna,AdultFlyingStrength_abbrev,Strong,1
Nasiaeschna,Emerge_season_1,Spring,0.5
Nasiaeschna,Emerge_season_1,Summer,0.5
Nasiaeschna,Emerge_season_2,Fall,0.153846154
Nasiaeschna,Emerge_season_2,Spring,0.076923077
Nasiaeschna,Emerge_season_2,Summer,0.769230769
Nasiaeschna,Emerge_synch_abbrev,Well,1
Nasiaeschna,Feed_prim_abbrev,PR,1
Nasiaeschna,Female_disp_abbrev,High,1
Nasiaeschna,Habit_prim,Climber,0.75
Nasiaeschna,Habit_prim,Clinger,0.25
Nasiaeschna,Habit_sec,Climber,0.25
Nasiaeschna,Habit_sec,Clinger,0.5
Nasiaeschna,Habit_sec,Swimmer,0.25
Nasiaeschna,Max_body_size_abbrev,Large,1
Nasiaeschna,Resp_abbrev,Gills,1
Nasiaeschna,Rheophily_abbrev,depo,0.827586207
Nasiaeschna,Rheophily_abbrev,eros,0.172413793
Nasiaeschna,Thermal_pref,Cool-warm eurythermal (5-30 C),0.666666667
Nasiaeschna,Thermal_pref,Warm eurythermal (15-30 C),0.333333333
Nasiaeschna,Voltinism_abbrev,Semivoltine,0.8
Nasiaeschna,Voltinism_abbrev,Univoltine,0.2
Natarsia,Emerge_season_1,Fall,0.25
Natarsia,Emerge_season_1,Summer,0.75
Natarsia,Emerge_season_2,Fall,1
Natarsia,Emerge_synch_abbrev,Well,1
Natarsia,Feed_prim_abbrev,PR,1
Natarsia,Habit_prim,Sprawler,1
Natarsia,Rheophily_abbrev,eros,1
Natarsia,Thermal_pref,Warm eurythermal (15-30 C),1
Natarsia,Voltinism_abbrev,Semivoltine,0.333333333
Natarsia,Voltinism_abbrev,Univoltine,0.666666667
Nebrioporus,Emerge_season_1,Spring,1
Nebrioporus,Emerge_season_2,Summer,1
Nebrioporus,Feed_prim_abbrev,PR,1
Nebrioporus,Habit_prim,Swimmer,1
Nebrioporus,Habit_sec,Climber,1
Nebrioporus,Max_body_size_abbrev,Small,1
Nebrioporus,Resp_abbrev,Tegument,1
Nebrioporus,Rheophily_abbrev,depo,1
Nectopsyche,AdultFlyingStrength_abbrev,Strong,0.2
Nectopsyche,AdultFlyingStrength_abbrev,Weak,0.8
Nectopsyche,Emerge_season_1,Spring,0.4
Nectopsyche,Emerge_season_1,Summer,0.6
Nectopsyche,Emerge_season_2,Fall,0.3
Nectopsyche,Emerge_season_2,Summer,0.7
Nectopsyche,Emerge_synch_abbrev,Well,1
Nectopsyche,Feed_mode_sec,CG,1
Nectopsyche,Feed_prim_abbrev,CG,0.153846154
Nectopsyche,Feed_prim_abbrev,HB,0.461538462
Nectopsyche,Feed_prim_abbrev,SH,0.384615385
Nectopsyche,Female_disp_abbrev,High,1
Nectopsyche,Habit_prim,Climber,0.6
Nectopsyche,Habit_prim,Sprawler,0.3
Nectopsyche,Habit_prim,Swimmer,0.1
Nectopsyche,Habit_sec,Swimmer,1
Nectopsyche,Max_body_size_abbrev,Large,0.5
Nectopsyche,Max_body_size_abbrev,Medium,0.45
Nectopsyche,Max_body_size_abbrev,Small,0.05
Nectopsyche,Resp_abbrev,Gills,0.947368421
Nectopsyche,Resp_abbrev,Tegument,0.052631579
Nectopsyche,Rheophily_abbrev,depo,0.375
Nectopsyche,Rheophily_abbrev,depo_eros,0.625
Nectopsyche,Thermal_pref,Cold-cool eurythermal (0-15 C),0.095238095
Nectopsyche,Thermal_pref,Cool-warm eurythermal (5-30 C),0.19047619
Nectopsyche,Thermal_pref,Warm eurythermal (15-30 C),0.714285714
Nectopsyche,Voltinism_abbrev,Univoltine,1
Nehalennia,Emerge_season_1,Fall,0.08
Nehalennia,Emerge_season_1,Spring,0.48
Nehalennia,Emerge_season_1,Summer,0.44
Nehalennia,Emerge_season_2,Fall,0.32
Nehalennia,Emerge_season_2,Spring,0.08
Nehalennia,Emerge_season_2,Summer,0.56
Nehalennia,Emerge_season_2,Winter,0.04
Nehalennia,Feed_prim_abbrev,PR,1
Nehalennia,Habit_prim,Climber,1
Nehalennia,Max_body_size_abbrev,Large,1
Nehalennia,Rheophily_abbrev,depo,1
Nehalennia,Thermal_pref,Hot euthermal (>30 C),1
Nemocapnia,AdultFlyingStrength_abbrev,Weak,1
Nemocapnia,Emerge_season_1,Spring,0.222222222
Nemocapnia,Emerge_season_1,Winter,0.777777778
Nemocapnia,Emerge_season_2,Spring,0.666666667
Nemocapnia,Emerge_season_2,Winter,0.333333333
Nemocapnia,Emerge_synch_abbrev,Well,1
Nemocapnia,Feed_prim_abbrev,SH,1
Nemocapnia,Female_disp_abbrev,Low,1
Nemocapnia,Habit_prim,Sprawler,1
Nemocapnia,Max_body_size_abbrev,Small,1
Nemocapnia,Resp_abbrev,Tegument,1
Nemocapnia,Rheophily_abbrev,depo_eros,0.75
Nemocapnia,Rheophily_abbrev,eros,0.25
Nemocapnia,Thermal_pref,Warm eurythermal (15-30 C),1
Nemocapnia,Voltinism_abbrev,Univoltine,1
Nemotaulius,Feed_prim_abbrev,SH,1
Nemotaulius,Max_body_size_abbrev,Large,1
Nemotaulius,Rheophily_abbrev,depo,1
Nemotelus,AdultFlyingStrength_abbrev,Weak,1
Nemotelus,Emerge_synch_abbrev,Poorly,1
Nemotelus,Feed_prim_abbrev,CG,1
Nemotelus,Female_disp_abbrev,Low,1
Nemotelus,Habit_prim,Sprawler,1
Nemotelus,Max_body_size_abbrev,Small,1
